File_Name,File_Path,Item,Page,Issue
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,6,7,Non-sequential page number: Item 6 (page 7) comes after page 13
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,6,7,Item number 6 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,7,7,Item number 7 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,8,35,Large page gap: 28 pages between items
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,10,7,Non-sequential page number: Item 10 (page 7) comes after page 38
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,10,7,Item number 10 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,11,43,Large page gap: 36 pages between items
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,17,205,Large page gap: 140 pages between items
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,18,75,Non-sequential page number: Item 18 (page 75) comes after page 205
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,19,7,Non-sequential page number: Item 19 (page 7) comes after page 75
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,19,7,Item number 19 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,20,76,Large page gap: 69 pages between items
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,23,7,Non-sequential page number: Item 23 (page 7) comes after page 81
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,23,7,Item number 23 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,6,9,Non-sequential page number: Item 6 (page 9) comes after page 27
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,6,9,Item number 6 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,7,38,Large page gap: 29 pages between items
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",6,8,Non-sequential page number: Item 6 (page 8) comes after page 11
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",6,8,Item number 6 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",7,8,Item number 7 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",11,8,Non-sequential page number: Item 11 (page 8) comes after page 26
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",11,8,Item number 11 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",12,35,Large page gap: 27 pages between items
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",16,8,Non-sequential page number: Item 16 (page 8) comes after page 40
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",16,8,Item number 16 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",17,8,Item number 17 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",18,46,Large page gap: 38 pages between items
"1-800-TEXTILES FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-TEXTILES FRANCHISES, LLC_2024.json",7,8,Non-sequential page number: Item 7 (page 8) comes after page 12
"1-800-TEXTILES FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-TEXTILES FRANCHISES, LLC_2024.json",7,8,Item number 7 not found in header text
"1-800-TEXTILES FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-TEXTILES FRANCHISES, LLC_2024.json",11,8,Non-sequential page number: Item 11 (page 8) comes after page 23
"1-800-TEXTILES FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-TEXTILES FRANCHISES, LLC_2024.json",11,8,Item number 11 not found in header text
"1-800-TEXTILES FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-TEXTILES FRANCHISES, LLC_2024.json",12,32,Large page gap: 24 pages between items
10X BUSINESS ADVISOR FRANCHISING LLC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\10X BUSINESS ADVISOR FRANCHISING LLC_2023.json,6,9,Non-sequential page number: Item 6 (page 9) comes after page 12
10X BUSINESS ADVISOR FRANCHISING LLC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\10X BUSINESS ADVISOR FRANCHISING LLC_2023.json,6,9,Item number 6 not found in header text
"30 MINUTE HIT USA, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\30 MINUTE HIT USA, LLC_2024.json",14,9,Non-sequential page number: Item 14 (page 9) comes after page 42
"30 MINUTE HIT USA, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\30 MINUTE HIT USA, LLC_2024.json",14,9,Item number 14 not found in header text
"30 MINUTE HIT USA, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\30 MINUTE HIT USA, LLC_2024.json",15,45,Large page gap: 36 pages between items
"360 PAINTING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360 PAINTING, LLC_2024.json",7,0,Missing critical FDD Item 7
"360BRANDS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360BRANDS, INC._2024.json",7,9,Non-sequential page number: Item 7 (page 9) comes after page 12
"360BRANDS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360BRANDS, INC._2024.json",7,9,Item number 7 not found in header text
"360BRANDS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360BRANDS, INC._2024.json",17,9,Non-sequential page number: Item 17 (page 9) comes after page 33
"360BRANDS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360BRANDS, INC._2024.json",17,9,Item number 17 not found in header text
"360BRANDS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360BRANDS, INC._2024.json",18,36,Large page gap: 27 pages between items
4EVER FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\4EVER FRANCHISOR LLC_2024.json,11,9,Non-sequential page number: Item 11 (page 9) comes after page 44
4EVER FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\4EVER FRANCHISOR LLC_2024.json,11,9,Item number 11 not found in header text
4EVER FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\4EVER FRANCHISOR LLC_2024.json,12,58,Large page gap: 49 pages between items
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,6,7,Non-sequential page number: Item 6 (page 7) comes after page 13
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,6,7,Item number 6 not found in header text
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,23,7,Non-sequential page number: Item 23 (page 7) comes after page 61
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,23,7,Item number 23 not found in header text
"ABBEY CARPET CO., INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABBEY CARPET CO., INC._2024.json",6,0,Missing critical FDD Item 6
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",6,7,Non-sequential page number: Item 6 (page 7) comes after page 10
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",6,7,Item number 6 not found in header text
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",7,7,Item number 7 not found in header text
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",9,7,Non-sequential page number: Item 9 (page 7) comes after page 17
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",9,7,Item number 9 not found in header text
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",17,7,Non-sequential page number: Item 17 (page 7) comes after page 32
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",17,7,Item number 17 not found in header text
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",18,38,Large page gap: 31 pages between items
"ACCELERATED SERVICES FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCELERATED SERVICES FRANCHISE, LLC_2024.json",6,8,Non-sequential page number: Item 6 (page 8) comes after page 10
"ACCELERATED SERVICES FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCELERATED SERVICES FRANCHISE, LLC_2024.json",6,8,Item number 6 not found in header text
"ACCURATE LEAK AND LINE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCURATE LEAK AND LINE, LLC_2024.json",6,7,Non-sequential page number: Item 6 (page 7) comes after page 9
"ACCURATE LEAK AND LINE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCURATE LEAK AND LINE, LLC_2024.json",6,7,Item number 6 not found in header text
"ACE HANDYMAN FRANCHISING, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE HANDYMAN FRANCHISING, INC._2024.json",6,8,Non-sequential page number: Item 6 (page 8) comes after page 14
"ACE HANDYMAN FRANCHISING, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE HANDYMAN FRANCHISING, INC._2024.json",6,8,Item number 6 not found in header text
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",6,9,Non-sequential page number: Item 6 (page 9) comes after page 12
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",6,9,Item number 6 not found in header text
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",7,9,Item number 7 not found in header text
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",17,9,Non-sequential page number: Item 17 (page 9) comes after page 35
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",17,9,Item number 17 not found in header text
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",18,40,Large page gap: 31 pages between items
ACFN FRANCHISED INC._2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACFN FRANCHISED INC._2023.json,6,8,Non-sequential page number: Item 6 (page 8) comes after page 11
ACFN FRANCHISED INC._2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACFN FRANCHISED INC._2023.json,6,8,Item number 6 not found in header text
ACFN FRANCHISED INC._2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACFN FRANCHISED INC._2023.json,7,8,Item number 7 not found in header text
"ACTIKARE, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACTIKARE, INC._2024.json",6,8,Non-sequential page number: Item 6 (page 8) comes after page 11
"ACTIKARE, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACTIKARE, INC._2024.json",6,8,Item number 6 not found in header text
"ACTIKARE, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACTIKARE, INC._2024.json",23,119,Large page gap: 73 pages between items
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",6,8,Non-sequential page number: Item 6 (page 8) comes after page 10
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",6,8,Item number 6 not found in header text
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",9,8,Non-sequential page number: Item 9 (page 8) comes after page 17
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",9,8,Item number 9 not found in header text
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",11,8,Non-sequential page number: Item 11 (page 8) comes after page 20
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",11,8,Item number 11 not found in header text
ADVANCED FRESH CONCEPTS FRANCHISE CORP_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED FRESH CONCEPTS FRANCHISE CORP_2024.json,21,76,Large page gap: 23 pages between items
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",6,8,Non-sequential page number: Item 6 (page 8) comes after page 10
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",6,8,Item number 6 not found in header text
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",22,8,Non-sequential page number: Item 22 (page 8) comes after page 36
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",22,8,Item number 22 not found in header text
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",23,36,Large page gap: 28 pages between items
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",2,6,Non-sequential page number: Item 2 (page 6) comes after page 7
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",2,6,Item number 2 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",4,6,Non-sequential page number: Item 4 (page 6) comes after page 10
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",4,6,Item number 4 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",5,6,Item number 5 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",7,6,Non-sequential page number: Item 7 (page 6) comes after page 13
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",7,6,Item number 7 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",10,6,Non-sequential page number: Item 10 (page 6) comes after page 26
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",10,6,Item number 10 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",11,28,Large page gap: 22 pages between items
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",13,143,Large page gap: 107 pages between items
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",14,41,Non-sequential page number: Item 14 (page 41) comes after page 143
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",17,140,Large page gap: 97 pages between items
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",18,48,Non-sequential page number: Item 18 (page 48) comes after page 140
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",19,28,Non-sequential page number: Item 19 (page 28) comes after page 48
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",19,28,Item number 19 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",20,50,Large page gap: 22 pages between items
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",21,28,Non-sequential page number: Item 21 (page 28) comes after page 50
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",21,28,Item number 21 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",22,6,Non-sequential page number: Item 22 (page 6) comes after page 28
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",22,6,Item number 22 not found in header text
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",23,201,Large page gap: 195 pages between items
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",23,201,Item number 23 not found in header text
AERUS FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AERUS FRANCHISING LLC_2024.json,6,10,Non-sequential page number: Item 6 (page 10) comes after page 17
AERUS FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AERUS FRANCHISING LLC_2024.json,6,10,Item number 6 not found in header text
AERUS FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AERUS FRANCHISING LLC_2024.json,7,10,Item number 7 not found in header text
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",17,6,Non-sequential page number: Item 17 (page 6) comes after page 58
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",17,6,Item number 17 not found in header text
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",18,64,Large page gap: 58 pages between items
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",20,6,Non-sequential page number: Item 20 (page 6) comes after page 64
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",20,6,Item number 20 not found in header text
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",21,78,Large page gap: 72 pages between items
AIRE SERV SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AIRE SERV SPV LLC_2024.json,7,10,Non-sequential page number: Item 7 (page 10) comes after page 27
