File_Name,File_Path,Item,Page,Issue
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,12,7,Item number 12 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,13,7,Item number 13 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,14,7,Item number 14 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,15,7,Item number 15 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,16,7,Item number 16 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,17,7,Item number 17 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,18,7,Item number 18 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,19,7,Item number 19 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,20,7,Item number 20 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,21,7,Item number 21 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,22,7,Item number 22 not found in header text
1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 FLOWERS.COM FRANCHISE CO INC_2023.json,23,7,Item number 23 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",9,15,Non-sequential page number: Item 9 (page 15) comes after page 30
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",9,15,Item number 9 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",10,36,Large page gap: 21 pages between items
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",11,35,Non-sequential page number: Item 11 (page 35) comes after page 36
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",11,35,Item number 11 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",15,15,Non-sequential page number: Item 15 (page 15) comes after page 54
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",15,15,Item number 15 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",16,51,Large page gap: 36 pages between items
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",16,51,Item number 16 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",19,36,Non-sequential page number: Item 19 (page 36) comes after page 60
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",19,36,Item number 19 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",20,64,Large page gap: 28 pages between items
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",21,36,Non-sequential page number: Item 21 (page 36) comes after page 64
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",21,36,Item number 21 not found in header text
"1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 800 WATER DAMAGE INTERNATIONAL, LLC_2024.json",22,72,Large page gap: 36 pages between items
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",2,9,Item number 2 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",3,9,Item number 3 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",4,9,Item number 4 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",5,9,Item number 5 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",6,9,Item number 6 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",7,9,Item number 7 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",8,9,Item number 8 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",9,9,Item number 9 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",10,9,Item number 10 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",11,9,Item number 11 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",12,9,Item number 12 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",13,9,Item number 13 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",14,9,Item number 14 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",15,9,Item number 15 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",16,9,Item number 16 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",17,9,Item number 17 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",18,9,Item number 18 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",19,9,Item number 19 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",20,9,Item number 20 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",21,9,Item number 21 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",22,9,Item number 22 not found in header text
"1 PERCENT LISTS FRANCHISES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 PERCENT LISTS FRANCHISES, LLC_2024.json",23,9,Item number 23 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",2,6,Item number 2 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",3,6,Item number 3 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",4,6,Item number 4 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",5,6,Item number 5 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",6,6,Item number 6 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",7,6,Item number 7 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",8,6,Item number 8 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",9,6,Item number 9 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",10,6,Item number 10 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",11,6,Item number 11 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",12,6,Item number 12 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",13,6,Item number 13 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",14,6,Item number 14 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",15,6,Item number 15 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",16,6,Item number 16 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",17,6,Item number 17 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",18,6,Item number 18 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",19,6,Item number 19 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",20,6,Item number 20 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",21,6,Item number 21 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",22,6,Item number 22 not found in header text
"1 TOM PLUMBER GLOBAL, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1 TOM PLUMBER GLOBAL, INC._2024.json",23,6,Item number 23 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,2,9,Item number 2 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,3,9,Item number 3 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,4,9,Item number 4 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,5,9,Item number 5 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,6,9,Item number 6 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,7,9,Item number 7 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,8,9,Item number 8 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,9,9,Item number 9 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,10,9,Item number 10 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,11,9,Item number 11 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,12,9,Item number 12 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,13,9,Item number 13 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,14,9,Item number 14 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,15,9,Item number 15 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,16,9,Item number 16 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,17,9,Item number 17 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,18,9,Item number 18 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,19,9,Item number 19 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,20,9,Item number 20 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,21,9,Item number 21 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,22,9,Item number 22 not found in header text
1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-RADIATOR FRANCHISOR SPV LLC_2024.json,23,9,Item number 23 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",2,8,Item number 2 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",3,8,Item number 3 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",4,8,Item number 4 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",5,8,Item number 5 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",6,8,Item number 6 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",7,8,Item number 7 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",8,8,Item number 8 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",9,8,Item number 9 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",10,8,Item number 10 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",11,8,Item number 11 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",12,8,Item number 12 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",13,8,Item number 13 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",14,8,Item number 14 not found in header text
"1-800-SERVICES, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\1-800-SERVICES, LLC_2024.json",15,8,Item number 15 not found in header text
