File_Name,File_Path,Item,Page,Issue
"360 PAINTING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360 PAINTING, LLC_2024.json",8,22,Non-sequential page number: Item 8 (page 22) comes after page 83
"360BRANDS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\360BRANDS, INC._2024.json",7,0,Missing critical FDD Item 7
4EVER FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\4EVER FRANCHISOR LLC_2024.json,11,120,Large page gap: 76 pages between items
4EVER FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\4EVER FRANCHISOR LLC_2024.json,12,58,Non-sequential page number: Item 12 (page 58) comes after page 120
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,6,79,Large page gap: 66 pages between items
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,7,23,Non-sequential page number: Item 7 (page 23) comes after page 79
911 RESTORATION FRANCHISE INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\911 RESTORATION FRANCHISE INC._2024.json,23,0,Missing critical FDD Item 23
"ABBEY CARPET CO., INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABBEY CARPET CO., INC._2024.json",6,60,Large page gap: 49 pages between items
"ABBEY CARPET CO., INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABBEY CARPET CO., INC._2024.json",7,15,Non-sequential page number: Item 7 (page 15) comes after page 60
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",6,71,Large page gap: 61 pages between items
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",8,5,Non-sequential page number: Item 8 (page 5) comes after page 71
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",9,72,Large page gap: 67 pages between items
"ABC, INC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ABC, INC_2024.json",10,21,Non-sequential page number: Item 10 (page 21) comes after page 72
"ACCELERATED SERVICES FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCELERATED SERVICES FRANCHISE, LLC_2024.json",6,75,Large page gap: 65 pages between items
"ACCELERATED SERVICES FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCELERATED SERVICES FRANCHISE, LLC_2024.json",7,19,Non-sequential page number: Item 7 (page 19) comes after page 75
"ACCURATE LEAK AND LINE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACCURATE LEAK AND LINE, LLC_2024.json",6,0,Missing critical FDD Item 6
"ACE HANDYMAN FRANCHISING, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE HANDYMAN FRANCHISING, INC._2024.json",6,72,Large page gap: 58 pages between items
"ACE HANDYMAN FRANCHISING, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE HANDYMAN FRANCHISING, INC._2024.json",7,19,Non-sequential page number: Item 7 (page 19) comes after page 72
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",6,0,Missing critical FDD Item 6
"ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACE PICKLEBALL CLUB FRANCHISE, LLC_2024.json",7,0,Missing critical FDD Item 7
ACFN FRANCHISED INC._2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACFN FRANCHISED INC._2023.json,6,120,Large page gap: 109 pages between items
ACFN FRANCHISED INC._2023.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACFN FRANCHISED INC._2023.json,8,21,Non-sequential page number: Item 8 (page 21) comes after page 121
"ACTIKARE, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACTIKARE, INC._2024.json",6,63,Large page gap: 52 pages between items
"ACTIKARE, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACTIKARE, INC._2024.json",7,15,Non-sequential page number: Item 7 (page 15) comes after page 63
"ACTIKARE, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ACTIKARE, INC._2024.json",23,119,Large page gap: 73 pages between items
"AD2019 FRANCHISE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AD2019 FRANCHISE, LLC_2024.json",6,0,Missing critical FDD Item 6
ADVANCED FRESH CONCEPTS FRANCHISE CORP_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED FRESH CONCEPTS FRANCHISE CORP_2024.json,21,76,Large page gap: 23 pages between items
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",6,0,Missing critical FDD Item 6
"ADVANCED LASER RESTORATION, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED LASER RESTORATION, LLC_2024.json",22,0,Missing critical FDD Item 22
"ADVANCED MOBILE IV, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ADVANCED MOBILE IV, LLC_2024.json",23,0,Missing critical FDD Item 23
AERUS FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AERUS FRANCHISING LLC_2024.json,6,128,Large page gap: 111 pages between items
AERUS FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AERUS FRANCHISING LLC_2024.json,8,29,Non-sequential page number: Item 8 (page 29) comes after page 129
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",17,120,Large page gap: 62 pages between items
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",18,64,Non-sequential page number: Item 18 (page 64) comes after page 120
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",20,124,Large page gap: 60 pages between items
"AFC FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AFC FRANCHISING, LLC_2024.json",21,78,Non-sequential page number: Item 21 (page 78) comes after page 124
AIRE SERV SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AIRE SERV SPV LLC_2024.json,7,189,Large page gap: 162 pages between items
AIRE SERV SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AIRE SERV SPV LLC_2024.json,8,42,Non-sequential page number: Item 8 (page 42) comes after page 189
ALAIR ENTERPRISES USA INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ALAIR ENTERPRISES USA INC._2024.json,8,75,Large page gap: 52 pages between items
ALAIR ENTERPRISES USA INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ALAIR ENTERPRISES USA INC._2024.json,10,28,Non-sequential page number: Item 10 (page 28) comes after page 80
"ALL FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ALL FRANCHISING, LLC_2024.json",13,42,Non-sequential page number: Item 13 (page 42) comes after page 43
ALOHA POKE FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ALOHA POKE FRANCHISING LLC_2024.json,6,101,Large page gap: 90 pages between items
ALOHA POKE FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ALOHA POKE FRANCHISING LLC_2024.json,7,20,Non-sequential page number: Item 7 (page 20) comes after page 101
AMERICAN DAIRY QUEEN CORPORATION_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AMERICAN DAIRY QUEEN CORPORATION_2024.json,7,110,Large page gap: 91 pages between items
AMERICAN DAIRY QUEEN CORPORATION_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AMERICAN DAIRY QUEEN CORPORATION_2024.json,8,29,Non-sequential page number: Item 8 (page 29) comes after page 110
AMERIPRISE FINANCIAL SERVICES LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AMERIPRISE FINANCIAL SERVICES LLC_2024.json,17,109,Large page gap: 63 pages between items
AMERIPRISE FINANCIAL SERVICES LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AMERIPRISE FINANCIAL SERVICES LLC_2024.json,18,49,Non-sequential page number: Item 18 (page 49) comes after page 109
AMERIPRISE FINANCIAL SERVICES LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AMERIPRISE FINANCIAL SERVICES LLC_2024.json,19,113,Large page gap: 64 pages between items
AMERIPRISE FINANCIAL SERVICES LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AMERIPRISE FINANCIAL SERVICES LLC_2024.json,20,75,Non-sequential page number: Item 20 (page 75) comes after page 113
"ANAGO FRANCHISING, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANAGO FRANCHISING, INC._2024.json",7,95,Large page gap: 82 pages between items
"ANAGO FRANCHISING, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANAGO FRANCHISING, INC._2024.json",8,23,Non-sequential page number: Item 8 (page 23) comes after page 95
"ANCHORED TINY HOMES FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANCHORED TINY HOMES FRANCHISING, LLC_2024.json",8,164,Large page gap: 147 pages between items
"ANCHORED TINY HOMES FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANCHORED TINY HOMES FRANCHISING, LLC_2024.json",9,25,Non-sequential page number: Item 9 (page 25) comes after page 164
ANGRY CHICKZ FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANGRY CHICKZ FRANCHISING LLC_2024.json,4,190,Large page gap: 178 pages between items
ANGRY CHICKZ FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANGRY CHICKZ FRANCHISING LLC_2024.json,5,12,Non-sequential page number: Item 5 (page 12) comes after page 190
ANGRY CHICKZ FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANGRY CHICKZ FRANCHISING LLC_2024.json,6,179,Large page gap: 167 pages between items
ANGRY CHICKZ FRANCHISING LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANGRY CHICKZ FRANCHISING LLC_2024.json,7,17,Non-sequential page number: Item 7 (page 17) comes after page 179
"ANOTHER BROKEN EGG OF AMERICA, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANOTHER BROKEN EGG OF AMERICA, LLC_2024.json",6,64,Large page gap: 51 pages between items
"ANOTHER BROKEN EGG OF AMERICA, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANOTHER BROKEN EGG OF AMERICA, LLC_2024.json",7,18,Non-sequential page number: Item 7 (page 18) comes after page 64
ANYTIME FITNESS FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANYTIME FITNESS FRANCHISOR LLC_2024.json,6,239,Large page gap: 225 pages between items
ANYTIME FITNESS FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANYTIME FITNESS FRANCHISOR LLC_2024.json,7,24,Non-sequential page number: Item 7 (page 24) comes after page 239
ANYTIME FITNESS FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANYTIME FITNESS FRANCHISOR LLC_2024.json,8,5,Non-sequential page number: Item 8 (page 5) comes after page 24
ANYTIME FITNESS FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANYTIME FITNESS FRANCHISOR LLC_2024.json,9,245,Large page gap: 240 pages between items
ANYTIME FITNESS FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ANYTIME FITNESS FRANCHISOR LLC_2024.json,10,33,Non-sequential page number: Item 10 (page 33) comes after page 245
"APEX LEADERSHIP FRANCHISING, LLC_2023.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\APEX LEADERSHIP FRANCHISING, LLC_2023.json",20,63,Large page gap: 28 pages between items
"APEX LEADERSHIP FRANCHISING, LLC_2023.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\APEX LEADERSHIP FRANCHISING, LLC_2023.json",21,42,Non-sequential page number: Item 21 (page 42) comes after page 63
APPLEBEE'S FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\APPLEBEE'S FRANCHISOR LLC_2024.json,22,273,Large page gap: 209 pages between items
APPLEBEE'S FRANCHISOR LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\APPLEBEE'S FRANCHISOR LLC_2024.json,23,64,Non-sequential page number: Item 23 (page 64) comes after page 273
"ARCHADECK FRANCHISOR, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ARCHADECK FRANCHISOR, LLC_2024.json",6,94,Large page gap: 77 pages between items
"ARCHADECK FRANCHISOR, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ARCHADECK FRANCHISOR, LLC_2024.json",7,24,Non-sequential page number: Item 7 (page 24) comes after page 94
"ARCPOINT FRANCHISE GROUP, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ARCPOINT FRANCHISE GROUP, LLC_2024.json",6,174,Large page gap: 157 pages between items
"ARCPOINT FRANCHISE GROUP, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ARCPOINT FRANCHISE GROUP, LLC_2024.json",7,25,Non-sequential page number: Item 7 (page 25) comes after page 174
"ARCPOINT FRANCHISE GROUP, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ARCPOINT FRANCHISE GROUP, LLC_2024.json",20,81,Large page gap: 22 pages between items
"ART OF DRAWERS FRANCHISE SYSTEMS, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ART OF DRAWERS FRANCHISE SYSTEMS, LLC_2024.json",6,88,Large page gap: 77 pages between items
"ART OF DRAWERS FRANCHISE SYSTEMS, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ART OF DRAWERS FRANCHISE SYSTEMS, LLC_2024.json",7,21,Non-sequential page number: Item 7 (page 21) comes after page 88
ASP FRANCHISING SPE LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ASP FRANCHISING SPE LLC_2024.json,4,91,Large page gap: 77 pages between items
ASP FRANCHISING SPE LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ASP FRANCHISING SPE LLC_2024.json,5,14,Non-sequential page number: Item 5 (page 14) comes after page 91
"ASSISTING HANDS HOME CARE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ASSISTING HANDS HOME CARE, LLC_2024.json",11,89,Large page gap: 59 pages between items
"ASSISTING HANDS HOME CARE, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ASSISTING HANDS HOME CARE, LLC_2024.json",12,40,Non-sequential page number: Item 12 (page 40) comes after page 89
ATC HEALTHCARE SERVICES LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATC HEALTHCARE SERVICES LLC_2024.json,7,170,Large page gap: 157 pages between items
ATC HEALTHCARE SERVICES LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATC HEALTHCARE SERVICES LLC_2024.json,8,25,Non-sequential page number: Item 8 (page 25) comes after page 170
"ATHLETES HQ SYSTEMS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATHLETES HQ SYSTEMS, INC._2024.json",5,63,Large page gap: 52 pages between items
"ATHLETES HQ SYSTEMS, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATHLETES HQ SYSTEMS, INC._2024.json",7,16,Non-sequential page number: Item 7 (page 16) comes after page 65
"ATHLETIC REPUBLIC, INC._2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATHLETIC REPUBLIC, INC._2024.json",18,49,Non-sequential page number: Item 18 (page 49) comes after page 60
"ATP FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATP FRANCHISING, LLC_2024.json",20,66,Non-sequential page number: Item 20 (page 66) comes after page 125
"ATP FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATP FRANCHISING, LLC_2024.json",21,125,Large page gap: 59 pages between items
"ATP FRANCHISING, LLC_2024.json","C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\ATP FRANCHISING, LLC_2024.json",23,276,Large page gap: 151 pages between items
AUGMENT INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AUGMENT INC._2024.json,6,143,Large page gap: 133 pages between items
AUGMENT INC._2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AUGMENT INC._2024.json,7,20,Non-sequential page number: Item 7 (page 20) comes after page 143
AUNTIE ANNE'S FRANCHISOR SPV LLC_2024.json,C:\Projects\NewFranchiseData_Windows\FinalFranchiseData_Windows\data\processed_data\json_documents\AUNTIE ANNE'S FRANCHISOR SPV LLC_2024.json,7,165,Large page gap: 135 pages between items
